firm_id,index_date,index_year,split,event_1m,days_to_event_1m,event_5m,days_to_event_5m,event_10m,days_to_event_10m,censoring_horizon_days,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,phase1_to_phase2_days,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,n_trl_observations,trl_mean_pre,trl_volatility,trl_max_pre,trl_min_pre,trl_first_grant,trl_at_index,trl_delta,trl_velocity_per_year,trl_span_days,has_embedding,amt_bucket,trl_delta_bin,is_troll,vc_AdTech,vc_AgriTech,vc_Artificial_Intelligence,vc_B2B_SaaS,vc_BioTech,vc_Blue_Economy_and_OceanTech,vc_CleanTech,vc_ClimateTech,vc_Cloud_Infrastructure,vc_Creator_Economy,vc_Cybersecurity,vc_DeepTech,vc_ESG_Technology,vc_EdTech,vc_ElderTech,vc_FinTech,vc_FoodTech,vc_Frontier_and_Dual_Use_Tech,vc_Gaming_and_eSports,vc_GovTech,vc_HRTech,vc_HealthTech,vc_IndustrialTech,vc_InsurTech,vc_LegalTech,vc_MarTech,vc_MedTech,vc_Media_and_Entertainment_Tech,vc_Mobility_and_Transportation_Tech,vc_NeuroTech,vc_PetTech,vc_PropTech,vc_Smart_Cities_and_Urban_Innovation,vc_SpaceTech,vc_SportsTech
firm_04717,2011-06-30,2011,train,0,5438,0,5438,0,5438,5438,4,1595120.0,728177.0,1338,1,4,2,1338.0,1,0,0,0,0,0,CA,4.0,4.5,2.3804761428476167,7.0,2.0,3.0,6.0,3.0,0.8189461883408071,1338.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34485903,0.3436308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35567585,0.0,0.0,0.0,0.0,0.0,0.0
firm_04733,2011-04-29,2011,train,0,5500,0,5500,0,5500,5500,10,5092788.0,1729880.0,2493,4,6,6,2493.0,1,0,0,0,0,0,MA,10.0,3.1,1.1972189997378648,5.0,2.0,3.0,5.0,2.0,0.293020457280385,2493.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35840875,0.0,0.0,0.0,0.0,0.34619245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36201465,0.3332342,0.0
firm_04790,2011-08-16,2011,train,0,5391,0,5391,0,5391,5391,6,1896986.0,748119.0,1548,2,4,4,1548.0,1,0,0,0,0,0,OH,6.0,2.833333333333333,1.3291601358251257,5.0,2.0,2.0,5.0,3.0,0.7078488372093023,1548.0,True,1.5M-3M,big_up,0,0.0,0.0,0.39999846,0.0,0.0,0.40389508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43173683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38637504,0.0,0.0,0.0,0.43191615,0.0
firm_04809,2011-06-01,2011,train,0,5467,0,5467,0,5467,5467,5,938775.0,599860.0,1951,2,3,4,1951.0,1,0,0,0,1,0,VA,5.0,3.4,1.3416407864998738,5.0,2.0,4.0,5.0,1.0,0.1872116863147104,1951.0,True,500K-1.5M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33850747,0.0,0.0,0.0,0.0,0.38236684,0.0,0.0,0.0,0.3590168,0.0,0.0,0.0,0.0,0.0,0.34796116,0.0,0.0
firm_04812,2015-09-15,2011,train,0,3900,0,3900,0,3900,3900,2,2226447.0,1484298.0,0,2,1,0,,0,1,0,0,0,0,MA,2.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.3473154,0.3038933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04820,2011-08-04,2011,train,0,5403,0,5403,0,5403,5403,1,1375173.0,1375173.0,0,1,1,0,,0,1,0,0,0,0,MA,1.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.34621558,0.3162585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32418138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04825,2012-09-25,2011,train,0,4985,0,4985,0,4985,4985,1,263998.0,263998.0,0,1,1,0,,0,1,0,0,0,0,TX,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.47684193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37618968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04838,2011-01-20,2011,train,0,5599,0,5599,0,5599,5599,9,4237586.0,999939.0,1897,1,6,5,1897.0,1,0,0,0,0,0,CA,9.0,3.555555555555556,1.3333333333333333,6.0,2.0,3.0,5.0,2.0,0.3850817079599367,1897.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.46192598,0.0,0.0,0.0,0.0,0.0,0.45766592,0.0,0.0,0.0,0.0,0.0,0.42581457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42053437,0.0,0.0
firm_04865,2018-09-30,2011,train,0,2789,0,2789,0,2789,2789,3,1064151.0,638463.0,257,3,1,2,257.0,1,1,0,0,0,0,OH,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,4.2636186770428015,257.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371729,0.0,0.0,0.0,0.0,0.0,0.0,0.4433101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3439898,0.0,0.0,0.0,0.0
firm_04896,2018-05-15,2011,train,1,2183,1,2183,1,2326,2927,3,858214.0,383958.0,0,2,1,1,0.0,0,1,0,0,0,0,MO,3.0,4.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.400194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3906643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42027232,0.0,0.0,0.0,0.0,0.0
firm_04906,2011-08-15,2011,train,0,5392,0,5392,0,5392,5392,2,1149129.0,999446.0,59,1,1,1,59.0,0,0,0,1,0,0,VA,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,18.572033898305083,59.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32846698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04941,2011-04-26,2011,train,0,5503,0,5503,0,5503,5503,5,2780177.0,1770070.0,1225,2,4,3,1225.0,1,0,0,0,0,0,MA,5.0,4.0,2.0,6.0,2.0,4.0,6.0,2.0,0.5963265306122448,1225.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04951,2011-09-09,2011,train,0,5367,0,5367,0,5367,5367,4,1035237.0,735755.0,906,2,2,3,906.0,1,0,0,0,0,0,MD,4.0,2.75,1.5,5.0,2.0,2.0,5.0,3.0,1.2094370860927153,906.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33149108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33355972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_04952,2011-09-01,2011,train,0,5375,0,5375,0,5375,5375,1,736815.0,736815.0,0,1,1,0,,0,1,0,0,0,0,CA,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.37496844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30261466,0.0,0.0,0.0,0.0,0.0
firm_04980,2011-08-02,2011,train,0,5405,0,5405,0,5405,5405,9,3941805.0,1709900.0,2597,2,5,5,2597.0,1,0,0,0,0,0,NH,9.0,4.111111111111112,1.2692955176439848,6.0,2.0,3.0,6.0,3.0,0.4219291490180978,2597.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41546184,0.0,0.0,0.0,0.0,0.0,0.45391524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34877685,0.0
firm_04985,2011-06-02,2011,train,0,5466,0,5466,0,5466,5466,8,2269371.0,600000.0,1956,1,5,5,1956.0,0,0,0,0,1,0,MA,8.0,3.625,1.8468119248354136,6.0,2.0,4.0,6.0,2.0,0.3734662576687116,1956.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38501126,0.35115078,0.0,0.0,0.0,0.3796439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138323,0.0,0.0,0.0,0.0,0.0,0.0
firm_04989,2011-07-14,2011,train,0,5424,0,5424,0,5424,5424,4,2448992.0,1499956.0,1848,2,4,2,1848.0,1,0,0,0,0,0,MD,4.0,4.25,1.7078251276599332,6.0,2.0,4.0,5.0,1.0,0.1976461038961038,1848.0,True,1.5M-3M,small_up,0,0.0,0.0,0.0,0.0,0.40735266,0.39180616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41674772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317657,0.0,0.0,0.0,0.0,0.0
firm_05094,2016-06-22,2011,train,1,446,1,446,1,488,3619,2,2250507.0,1504162.0,0,2,1,0,,0,1,0,0,0,0,WA,2.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.4415835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212955,0.0,0.0,0.0,0.0,0.0
firm_05095,2014-05-01,2011,train,0,4402,0,4402,0,4402,4402,1,1666468.0,1666468.0,0,1,1,0,,0,1,0,0,0,0,WI,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.3488913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4133315,0.0,0.0,0.0,0.0,0.0
firm_05102,2011-03-07,2011,train,0,5553,0,5553,0,5553,5553,15,7100694.0,1649910.0,2498,2,7,9,2498.0,1,0,0,0,0,0,MD,15.0,4.2,1.1464230084422216,6.0,2.0,3.0,6.0,3.0,0.4386509207365892,2498.0,True,>6M,big_up,0,0.3581612,0.3628399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36069927,0.0,0.0,0.0,0.0,0.0,0.36855426,0.0,0.0,0.0,0.0,0.4133144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05105,2011-06-27,2011,train,0,5441,0,5441,0,5441,5441,3,448837.0,248837.0,413,2,2,2,413.0,1,0,0,0,0,0,CT,3.0,3.6666666666666665,2.8867513459481287,7.0,2.0,2.0,7.0,5.0,4.421912832929783,413.0,True,<500K,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772435,0.0,0.0,0.0,0.0,0.3993605,0.0,0.0,0.0,0.0,0.0,0.37284824,0.0,0.0,0.0,0.0,0.44160694,0.0
firm_05115,2011-08-01,2011,train,0,5406,0,5406,0,5406,5406,2,1999215.0,1033937.0,0,1,1,0,,0,1,0,0,0,0,PA,2.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.35121828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33197707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750398,0.0,0.0,0.0,0.0,0.0
firm_05146,2011-01-04,2011,train,0,5615,0,5615,0,5615,5615,9,3480431.0,749994.0,2462,2,6,5,2462.0,1,0,0,0,0,0,OH,9.0,3.7777777777777777,1.3944333775567923,6.0,2.0,4.0,6.0,2.0,0.2967099918765231,2462.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37525597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3520766,0.0
firm_05149,2011-03-15,2011,train,0,5545,0,5545,0,5545,5545,2,599999.0,499999.0,2360,2,2,1,2360.0,1,0,1,0,0,0,TN,2.0,5.0,1.414213562373095,6.0,4.0,4.0,6.0,2.0,0.3095338983050847,2360.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.39556387,0.4571164,0.0,0.39829725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05167,2011-09-01,2011,train,0,5375,0,5375,0,5375,5375,1,500000.0,500000.0,0,1,1,0,,0,0,1,0,0,0,WI,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.35365805,0.0,0.0,0.0,0.0,0.0,0.0,0.44417363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37260947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05170,2011-10-01,2011,train,0,5345,0,5345,0,5345,5345,7,1599633.0,999951.0,731,3,3,6,731.0,1,0,0,0,0,0,CA,7.0,2.571428571428571,1.5118578920369088,6.0,2.0,2.0,6.0,4.0,1.9986320109439124,731.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.36982188,0.0,0.0,0.0,0.0,0.0,0.0,0.42158556,0.0,0.0,0.0,0.0,0.0,0.3655044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05181,2011-04-01,2011,train,0,5528,0,5528,0,5528,5528,1,847288.0,847288.0,0,1,1,0,,0,1,0,0,0,0,MN,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979622,0.0,0.0,0.0,0.0,0.0
firm_05198,2010-10-05,2011,train,0,5706,0,5706,0,5706,5706,3,824527.0,624537.0,553,1,2,2,553.0,1,0,0,0,0,0,AL,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,2.641952983725135,553.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39041492,0.0,0.0,0.0,0.0,0.0,0.35788125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32862282,0.0
firm_05208,2015-08-01,2011,train,0,3945,0,3945,0,3945,3945,2,2567229.0,1938021.0,2344,2,2,0,,0,1,0,0,0,0,FL,2.0,6.5,0.7071067811865475,7.0,6.0,6.0,7.0,1.0,0.1558233788395904,2344.0,True,1.5M-3M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48458895,0.0,0.0,0.0,0.0,0.0
firm_05257,2011-09-26,2011,train,1,1667,1,1667,1,1667,5350,2,330442.0,264232.0,0,1,1,0,,0,1,0,0,0,0,CA,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.3509881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35735303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41515425,0.0,0.0,0.39112982,0.0,0.0,0.0,0.0,0.0
firm_05274,2011-09-28,2011,train,0,5348,0,5348,0,5348,5348,2,842191.0,772959.0,435,1,2,1,435.0,1,0,0,0,0,0,NY,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,2.518965517241379,435.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505113,0.0,0.0,0.0,0.0,0.0,0.35942188,0.0,0.0,0.0,0.0,0.35011947,0.0,0.0,0.0,0.36097348,0.0,0.0,0.0,0.35131392,0.0,0.0,0.0,0.0
firm_05323,2014-05-01,2011,train,0,4402,0,4402,0,4402,4402,3,690275.0,471618.0,0,2,1,2,0.0,0,1,0,0,0,0,NY,3.0,3.333333333333333,1.1547005383792517,4.0,2.0,2.0,4.0,2.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.3357245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36832795,0.34173644,0.3358492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05431,2011-05-15,2011,train,0,5484,0,5484,0,5484,5484,7,4434279.0,2484980.0,2533,2,6,4,2533.0,1,0,0,0,0,0,FL,7.0,3.7142857142857144,1.4960264830861911,6.0,2.0,4.0,6.0,2.0,0.2883932096328464,2533.0,True,3M-6M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33371288,0.31371614,0.0,0.0,0.0,0.0,0.0,0.381954,0.0,0.0,0.0,0.0,0.3048922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05451,2016-03-01,2011,train,0,3732,0,3732,0,3732,3732,3,941828.0,691926.0,1838,2,3,2,1838.0,0,0,1,0,1,0,AZ,3.0,3.333333333333333,2.3094010767585034,6.0,2.0,2.0,6.0,4.0,0.794885745375408,1838.0,True,500K-1.5M,big_up,0,0.0,0.32654864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33910894,0.0,0.0,0.0,0.35321975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05455,2011-01-03,2011,train,0,5616,0,5616,0,5616,5616,17,7837677.0,1244410.0,2393,4,7,10,2393.0,1,0,0,0,0,0,TN,17.0,3.411764705882353,1.5834623270468011,6.0,2.0,4.0,5.0,1.0,0.1526326786460509,2393.0,True,>6M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34368888,0.0,0.0,0.0,0.0,0.0,0.31814337,0.0,0.0,0.0,0.0,0.31240696,0.0,0.0,0.0,0.0,0.0,0.0,0.31197,0.0,0.0,0.0,0.0,0.0
firm_05456,2011-06-01,2011,train,0,5467,0,5467,0,5467,5467,2,698262.0,598970.0,488,1,2,1,488.0,0,0,0,0,1,0,NY,2.0,4.0,2.82842712474619,6.0,2.0,2.0,6.0,4.0,2.9938524590163937,488.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30197603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39704236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125826,0.0
firm_05486,2011-10-01,2011,train,0,5345,0,5345,0,5345,5345,4,847134.0,447162.0,731,3,2,3,731.0,1,0,1,1,0,0,CA,4.0,3.0,2.0,6.0,2.0,2.0,6.0,4.0,1.9986320109439124,731.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.362028,0.0,0.0,0.0,0.0,0.0,0.0,0.40428934,0.0,0.0,0.0,0.0,0.0,0.34574762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05519,2016-09-01,2011,train,0,3548,0,3548,0,3548,3548,2,862213.0,568519.0,0,2,1,1,0.0,0,1,0,0,0,0,CT,2.0,3.5,2.1213203435596424,5.0,2.0,2.0,5.0,3.0,,0.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.329734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40822142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36196262,0.0,0.0,0.0,0.0,0.0
firm_05524,2011-08-15,2011,train,0,5392,0,5392,0,5392,5392,1,500000.0,500000.0,0,1,1,0,,0,0,1,0,0,0,TX,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.36143157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36612985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35313427,0.0,0.0,0.0,0.0,0.0
firm_05526,2011-09-01,2011,train,0,5375,0,5375,0,5375,5375,1,707474.0,707474.0,0,1,1,0,,0,1,0,0,0,0,NC,1.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,,0.0,True,500K-1.5M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33612588,0.0,0.0,0.37381142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34686747,0.0,0.0,0.0,0.0,0.0
firm_05527,2011-09-19,2011,train,0,5357,0,5357,0,5357,5357,1,399883.0,399883.0,0,1,1,0,,0,0,0,0,0,0,CA,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,<500K,flat,0,0.0,0.0,0.0,0.0,0.0,0.43917918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33730084,0.0
firm_05546,2011-09-01,2011,train,0,5375,0,5375,0,5375,5375,1,2456747.0,2456747.0,0,1,1,0,,0,1,0,0,0,0,NC,1.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0,,0.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.3270338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32066798,0.0,0.0,0.0,0.0,0.0
firm_05559,2011-04-12,2011,train,0,5517,0,5517,0,5517,5517,19,7537552.0,1287590.0,2716,5,8,11,1820.0,1,0,0,0,1,0,TN,19.0,4.0,1.4907119849998598,6.0,2.0,5.0,6.0,1.0,0.134480854197349,2716.0,True,>6M,small_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05570,2011-08-16,2011,train,0,5391,0,5391,0,5391,5391,4,964498.0,676271.0,2602,2,3,3,2602.0,1,0,0,0,0,0,MD,4.0,2.75,0.957427107756338,4.0,2.0,4.0,3.0,-1.0,-0.1403727901614142,2602.0,True,500K-1.5M,negative,0,0.0,0.0,0.3874869,0.33719158,0.0,0.33106726,0.0,0.0,0.33618388,0.0,0.0,0.39885452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05590,2011-04-25,2011,train,0,5504,0,5504,0,5504,5504,3,999926.0,779926.0,526,2,2,2,526.0,1,0,1,0,0,0,CA,3.0,3.0,1.7320508075688772,5.0,2.0,2.0,5.0,3.0,2.0831749049429655,526.0,True,500K-1.5M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361362,0.0,0.0,0.0,0.0,0.46632478,0.0,0.0,0.35311237,0.0,0.0,0.0,0.0,0.0
firm_05595,2011-05-05,2011,train,0,5494,0,5494,0,5494,5494,9,2291432.0,705742.0,1823,3,5,6,1823.0,1,0,0,0,0,0,AL,9.0,3.6666666666666665,1.414213562373095,6.0,2.0,4.0,4.0,0.0,0.0,1823.0,True,1.5M-3M,flat,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
firm_05631,2011-03-01,2011,train,0,5559,0,5559,0,5559,5559,11,2967339.0,999647.0,2484,3,6,7,2484.0,1,0,0,0,1,0,IN,11.0,3.5454545454545454,1.3684762594679063,6.0,2.0,3.0,5.0,2.0,0.2940821256038647,2484.0,True,1.5M-3M,big_up,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35341436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44291908,0.0,0.0,0.0,0.0,0.318313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32878143,0.0
