firm_id,index_date,index_year,n_pre_grants,total_pre_amount,max_single_award,years_first_to_index_days,n_grantors_pre,n_active_years_pre,n_phase1_pre,n_phase2_pre,has_dod,has_nih,has_nsf,has_doe,has_nasa,has_usda,state_at_index,event_1m,days_to_event_1m
firm_03518,2021-11-04,2022,1,49488.0,49488.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1658
firm_03519,2021-11-04,2022,1,49835.0,49835.0,0,1,1,1,0,1,0,0,0,0,0,MD,1,561
firm_03520,2021-11-10,2022,1,49964.0,49964.0,0,1,1,1,0,1,0,0,0,0,0,AK,0,1652
firm_03521,2015-09-25,2015,1,129759.0,129759.0,0,1,1,1,0,0,1,0,0,0,0,UT,0,3890
firm_03522,2020-05-15,2020,1,224866.0,224866.0,0,1,1,1,0,0,0,1,0,0,0,AK,0,2196
firm_03523,2019-08-02,2019,1,24995.0,24995.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,2483
firm_03524,2016-03-22,2016,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,NM,1,2234
firm_03525,2020-09-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MA,0,2087
firm_03526,2021-02-05,2021,1,49621.0,49621.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1930
firm_03527,2010-01-20,2010,74,21968998.0,1799940.0,2143,7,7,53,21,1,0,0,0,1,0,OH,0,5964
firm_03528,2010-09-28,2010,1,99985.0,99985.0,0,1,1,1,0,0,0,0,0,0,0,PA,0,5713
firm_03529,2020-08-25,2020,1,120677.0,120677.0,0,1,1,1,0,0,0,0,0,1,0,WA,0,2094
firm_03530,2019-06-03,2019,1,140000.0,140000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2543
firm_03531,2022-08-21,2022,1,149567.0,149567.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,1368
firm_03532,2009-11-23,2010,42,12651548.0,750000.0,2184,6,7,26,16,1,0,0,0,1,0,CA,0,6022
firm_03533,2021-11-04,2022,2,119762.0,69853.0,6335,2,2,2,0,1,0,0,0,0,0,CA,0,1658
firm_03534,2010-01-29,2010,20,5709937.0,600000.0,2251,1,7,11,9,0,0,0,0,1,0,OR,0,5955
firm_03535,2019-03-01,2019,1,299821.0,299821.0,0,1,1,1,0,0,1,0,0,0,0,MO,0,2637
firm_03536,2019-02-01,2019,1,224594.0,224594.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2665
firm_03537,2021-12-01,2022,1,254767.0,254767.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,1631
firm_03538,2022-02-15,2022,1,255700.0,255700.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1555
firm_03539,2019-11-04,2020,1,110653.0,110653.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,2389
firm_03540,2010-10-13,2011,3,237209.0,79487.0,2396,2,3,3,0,1,0,0,0,0,0,NC,0,5698
firm_03541,2018-01-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,3061
firm_03542,2017-08-01,2017,1,124935.0,124935.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,3214
firm_03543,2020-07-01,2020,1,224840.0,224840.0,0,1,1,1,0,0,0,1,0,0,0,WY,0,2149
firm_03544,2017-09-15,2017,1,149342.0,149342.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,3169
firm_03545,2019-02-01,2019,1,224912.0,224912.0,0,1,1,1,0,0,0,1,0,0,0,NC,0,2665
firm_03546,2020-08-25,2020,1,114888.0,114888.0,0,1,1,1,0,0,0,0,0,1,0,CO,1,20
firm_03547,2021-12-01,2022,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,0,MA,1,911
firm_03548,2019-10-15,2019,1,224800.0,224800.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,2409
firm_03549,2010-01-14,2010,40,10231228.0,1249980.0,2242,7,8,29,11,1,0,0,0,1,0,CA,0,5970
firm_03550,2015-06-17,2015,1,123521.0,123521.0,0,1,1,1,0,0,0,0,0,1,0,NM,1,1699
firm_03551,2019-08-19,2019,1,124996.0,124996.0,0,1,1,1,0,0,0,0,0,1,0,TN,0,2466
firm_03552,2019-12-12,2020,1,49990.0,49990.0,0,1,1,1,0,1,0,0,0,0,0,WA,1,641
firm_03553,2022-04-15,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,1496
firm_03554,2020-01-01,2020,1,223468.0,223468.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,2331
firm_03555,2016-08-01,2016,1,99266.0,99266.0,0,1,1,1,0,0,0,0,0,0,1,CO,0,3579
firm_03556,2017-07-01,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,OR,0,3245
firm_03557,2021-04-02,2021,1,308516.0,308516.0,0,1,1,1,0,0,1,0,0,0,0,MD,0,1874
firm_03558,2019-08-16,2019,1,49997.0,49997.0,0,1,1,1,0,1,0,0,0,0,0,CO,1,460
firm_03559,2021-04-14,2021,1,49997.0,49997.0,0,1,1,1,0,1,0,0,0,0,0,VA,1,833
firm_03560,2022-08-01,2022,1,349309.0,349309.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1388
firm_03561,2020-03-09,2020,1,49434.0,49434.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,2263
firm_03562,2021-11-05,2022,2,489854.0,443501.0,71,1,1,1,1,1,0,0,0,0,0,CA,1,74
firm_03563,2019-09-23,2010,1,215058.0,215058.0,0,1,1,1,0,0,1,0,0,0,0,NY,0,2431
firm_03564,2014-07-01,2014,2,1409682.0,746130.0,0,2,1,1,1,0,1,0,0,0,0,MD,1,1011
firm_03565,2017-03-06,2017,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,3362
firm_03566,2022-04-01,2022,1,437203.0,437203.0,0,1,1,1,0,0,1,0,0,0,0,NH,0,1510
firm_03567,2010-02-09,2010,7,2066550.0,848409.0,2092,3,6,5,2,1,0,0,0,0,0,FL,0,5944
firm_03568,2018-07-27,2018,1,124893.0,124893.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,2854
firm_03569,2012-02-15,2010,7,1819827.0,750000.0,2520,3,5,5,2,1,0,0,0,1,0,IL,0,5208
firm_03570,2021-10-29,2022,1,49666.0,49666.0,0,1,1,1,0,1,0,0,0,0,0,OH,0,1664
firm_03571,2018-08-07,2018,1,222678.0,222678.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,2843
firm_03572,2017-07-01,2017,3,1905995.0,1399713.0,0,2,1,1,2,0,1,0,0,0,0,NJ,0,3245
firm_03573,2014-06-01,2011,5,8599200.0,3000000.0,1035,2,3,1,4,0,1,0,0,0,0,PA,1,1150
firm_03574,2022-09-21,2022,2,1425547.0,1125480.0,0,2,1,1,1,0,1,0,0,0,0,MA,0,1337
firm_03575,2021-06-28,2021,1,184769.0,184769.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,1787
firm_03576,2021-03-01,2021,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,0,CA,0,1906
firm_03577,2021-12-01,2022,1,99700.0,99700.0,0,1,1,1,0,0,0,0,0,0,0,DC,0,1631
firm_03578,2021-01-15,2021,1,255908.0,255908.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1951
firm_03579,2022-08-22,2022,1,175135.0,175135.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1367
firm_03580,2022-09-15,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1343
firm_03581,2021-06-01,2021,1,256122.0,256122.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1814
firm_03582,2013-08-01,2013,1,98307.0,98307.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,4675
firm_03583,2015-05-04,2015,1,149574.0,149574.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,4034
firm_03584,2021-12-01,2022,1,255997.0,255997.0,0,1,1,1,0,0,0,1,0,0,0,IL,0,1631
firm_03585,2022-09-23,2022,1,172705.0,172705.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1335
firm_03586,2022-09-01,2022,1,259878.0,259878.0,0,1,1,1,0,0,1,0,0,0,0,AR,0,1357
firm_03587,2021-11-03,2022,1,49627.0,49627.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,1659
firm_03588,2021-04-16,2021,1,49946.0,49946.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,1860
firm_03589,2015-05-01,2015,1,149842.0,149842.0,0,1,1,1,0,0,1,0,0,0,0,IA,1,2044
firm_03590,2020-05-01,2020,1,251987.0,251987.0,0,1,1,1,0,0,1,0,0,0,0,MA,0,2210
firm_03591,2019-03-06,2019,1,44919.0,44919.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,2632
firm_03592,2018-04-09,2018,1,149233.0,149233.0,0,1,1,1,0,0,0,0,1,0,0,CA,1,1241
firm_03593,2011-06-17,2011,15,5838947.0,1150000.0,2741,6,9,8,7,1,0,0,1,1,0,VA,0,5451
firm_03594,2015-02-01,2012,2,1630000.0,1500000.0,231,1,2,1,1,0,1,0,0,0,0,PA,0,4126
firm_03595,2015-03-01,2012,1,318728.0,318728.0,0,1,1,1,0,0,1,0,0,0,0,WA,0,4098
firm_03596,2022-08-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MD,0,1388
firm_03597,2010-01-29,2010,6,549759.0,99989.0,1642,4,5,6,0,1,0,0,0,1,0,MI,0,5955
firm_03598,2019-05-31,2019,1,75000.0,75000.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,683
firm_03599,2014-09-01,2010,10,4850295.0,756778.0,1081,3,4,2,8,0,1,0,0,0,0,GA,0,4279
firm_03600,2020-11-23,2021,1,137458.0,137458.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,2004
firm_03601,2022-09-01,2022,1,300889.0,300889.0,0,1,1,1,0,0,1,0,0,0,0,IL,0,1357
firm_03602,2016-03-14,2016,1,99942.0,99942.0,0,1,1,1,0,1,0,0,0,0,0,OR,0,3719
firm_03603,2020-03-09,2020,1,49850.0,49850.0,0,1,1,1,0,1,0,0,0,0,0,TX,1,564
firm_03604,2020-07-01,2020,1,327289.0,327289.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,2149
firm_03605,2011-03-04,2011,3,1640795.0,749764.0,389,3,2,1,2,1,0,0,0,0,0,MA,0,5556
firm_03606,2016-09-30,2016,4,2411820.0,1249999.0,0,2,1,1,3,0,1,0,0,0,0,CA,0,3519
firm_03607,2019-12-18,2020,1,49990.0,49990.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,2345
firm_03608,2022-01-12,2022,2,977441.0,538872.0,0,2,1,2,0,0,1,0,0,0,0,NC,0,1589
firm_03609,2019-07-01,2019,1,224927.0,224927.0,0,1,1,1,0,0,0,1,0,0,0,IL,1,647
firm_03610,2022-09-01,2022,2,311484.0,255984.0,0,2,1,1,0,1,0,0,0,0,0,CA,0,1357
firm_03611,2021-11-02,2022,1,49230.0,49230.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1660
firm_03612,2010-03-08,2010,6,2253213.0,1133250.0,2048,2,5,4,2,1,0,0,0,0,0,NM,0,5917
firm_03613,2016-05-11,2016,1,79977.0,79977.0,0,1,1,1,0,1,0,0,0,0,0,FL,0,3661
firm_03614,2015-08-04,2015,1,79999.0,79999.0,0,1,1,1,0,1,0,0,0,0,0,SD,0,3942
firm_03615,2022-08-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1388
firm_03616,2020-05-15,2020,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2196
firm_03617,2015-06-08,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,0,1,0,0,GA,0,3999
firm_03618,2019-02-26,2019,1,149938.0,149938.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,2640
firm_03619,2022-04-01,2022,1,399580.0,399580.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,1510
firm_03620,2016-12-15,2017,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,3443
firm_03621,2022-02-01,2022,1,261863.0,261863.0,0,1,1,1,0,0,1,0,0,0,0,TN,0,1569
firm_03622,2022-05-01,2022,1,244683.0,244683.0,0,1,1,1,0,0,1,0,0,0,0,PA,0,1480
firm_03623,2017-02-22,2017,3,2188022.0,992959.0,0,2,1,1,2,0,1,0,0,0,0,MO,0,3374
firm_03624,2022-02-10,2022,1,256581.0,256581.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1560
firm_03625,2022-03-15,2022,1,255754.0,255754.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1527
firm_03626,2020-06-01,2020,1,96718.0,96718.0,0,1,1,1,0,0,0,0,0,0,1,KY,0,2179
firm_03627,2019-08-02,2019,1,49982.0,49982.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2483
firm_03628,2022-01-01,2022,1,316823.0,316823.0,0,1,1,1,0,0,1,0,0,0,0,CO,0,1600
firm_03629,2022-06-27,2022,1,199328.0,199328.0,0,1,1,1,0,0,0,0,1,0,0,MA,0,1423
firm_03630,2017-05-15,2017,1,224976.0,224976.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,3292
firm_03631,2018-09-24,2018,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,2795
firm_03632,2021-11-04,2022,1,49999.0,49999.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,62
firm_03633,2014-03-21,2014,1,148349.0,148349.0,0,1,1,1,0,1,0,0,0,0,0,NC,0,4443
firm_03634,2022-03-01,2022,1,255536.0,255536.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1541
firm_03635,2014-06-01,2010,8,4902656.0,1000000.0,2312,3,3,3,5,0,1,0,0,0,0,NM,0,4371
firm_03636,2014-01-01,2014,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,4522
firm_03637,2018-10-18,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,2771
firm_03638,2022-06-01,2022,1,509516.0,509516.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1449
firm_03639,2022-06-27,2022,1,199161.0,199161.0,0,1,1,1,0,0,0,0,1,0,0,MI,0,1423
firm_03640,2019-09-30,2019,1,376286.0,376286.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,2424
firm_03641,2018-10-15,2019,1,124908.0,124908.0,0,1,1,1,0,1,0,0,0,0,0,NC,1,2038
firm_03642,2021-02-09,2021,1,49996.0,49996.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,1926
firm_03643,2019-12-12,2020,1,49556.0,49556.0,0,1,1,1,0,1,0,0,0,0,0,NY,1,791
firm_03644,2013-10-28,2014,2,1995899.0,1915904.0,758,2,2,1,1,1,0,0,0,0,0,CA,0,4587
firm_03645,2020-03-09,2020,1,49934.0,49934.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,2263
firm_03646,2022-02-14,2022,1,250000.0,250000.0,0,1,1,1,0,0,0,0,1,0,0,UT,0,1556
firm_03647,2021-12-15,2022,1,255253.0,255253.0,0,1,1,1,0,0,0,1,0,0,0,WA,0,1617
firm_03648,2022-08-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,1388
firm_03649,2021-11-04,2022,1,40000.0,40000.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1658
firm_03650,2019-12-15,2020,1,223423.0,223423.0,0,1,1,1,0,0,0,1,0,0,0,FL,0,2348
firm_03651,2022-07-20,2022,1,155710.0,155710.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,1400
firm_03652,2022-09-02,2022,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,LA,0,1356
firm_03653,2019-09-30,2019,2,279993.0,224993.0,0,1,1,2,0,0,1,0,0,0,0,NY,0,2424
firm_03654,2022-09-01,2022,1,150000.0,150000.0,0,1,1,1,0,0,0,0,0,0,0,MN,0,1357
firm_03655,2016-07-21,2016,1,149772.0,149772.0,0,1,1,1,0,1,0,0,0,0,0,NH,0,3590
firm_03656,2016-04-07,2016,1,148394.0,148394.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3695
firm_03657,2011-07-01,2010,2,1368715.0,697411.0,0,1,1,2,0,0,1,0,0,0,0,MD,1,2028
firm_03658,2020-08-28,2020,1,124259.0,124259.0,0,1,1,1,0,0,0,0,0,1,0,FL,0,2091
firm_03659,2010-05-04,2010,17,8659216.0,1966343.0,2184,3,7,10,7,1,0,0,0,0,0,CO,0,5860
firm_03660,2022-05-15,2022,2,553914.0,498925.0,0,2,1,2,0,0,1,0,0,0,0,IL,0,1466
firm_03661,2021-09-01,2021,1,197500.0,197500.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1722
firm_03662,2022-09-15,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,UT,0,1343
firm_03663,2020-12-09,2021,1,143222.0,143222.0,0,1,1,1,0,1,0,0,0,0,0,TN,1,946
firm_03664,2022-08-02,2022,1,255907.0,255907.0,0,1,1,1,0,1,0,0,0,0,0,AL,0,1387
firm_03665,2022-05-01,2022,2,1095207.0,836432.0,0,2,1,1,1,0,1,0,0,0,0,IN,0,1480
firm_03666,2022-06-27,2022,1,120000.0,120000.0,0,1,1,1,0,0,0,0,1,0,0,VA,0,1423
firm_03667,2022-03-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,591
firm_03668,2021-11-02,2022,1,49958.0,49958.0,0,1,1,1,0,1,0,0,0,0,0,CO,0,1660
firm_03669,2018-08-01,2018,2,967838.0,742838.0,0,2,1,1,1,0,1,0,0,0,0,NY,0,2849
firm_03670,2011-03-01,2011,8,2713708.0,749789.0,2146,3,7,5,3,1,0,0,0,0,0,IN,0,5559
firm_03671,2022-09-15,2022,1,255646.0,255646.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1343
firm_03672,2022-09-01,2022,1,150000.0,150000.0,0,1,1,1,0,0,0,0,0,0,0,MI,0,1357
firm_03673,2021-10-29,2022,1,49995.0,49995.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,1664
firm_03674,2021-09-23,2021,1,251260.0,251260.0,0,1,1,1,0,0,1,0,0,0,0,FL,0,1700
firm_03675,2021-03-11,2020,1,255331.0,255331.0,0,1,1,1,0,0,0,0,1,0,0,NY,0,1896
firm_03676,2010-01-27,2010,18,6311191.0,1991220.0,2171,4,7,13,5,1,0,0,0,0,0,MD,1,1881
firm_03677,2021-12-06,2022,1,139443.0,139443.0,0,1,1,1,0,1,0,0,0,0,0,AZ,0,1626
firm_03678,2010-01-21,2010,14,6130540.0,1494180.0,2141,5,7,8,6,1,0,0,0,0,0,PA,0,5963
firm_03679,2017-10-03,2018,1,149992.0,149992.0,0,1,1,1,0,1,0,0,0,0,0,NJ,0,3151
firm_03680,2019-09-01,2019,2,289872.0,223857.0,0,2,1,2,0,0,1,0,0,0,0,WA,0,2453
firm_03681,2020-03-09,2020,1,49660.0,49660.0,0,1,1,1,0,1,0,0,0,0,0,CT,0,2263
firm_03682,2020-09-01,2020,2,570772.0,529772.0,0,2,1,2,0,0,1,0,0,0,0,CA,0,2087
firm_03683,2022-01-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,1600
firm_03684,2022-03-04,2022,1,124932.0,124932.0,0,1,1,1,0,0,0,0,0,0,1,NY,0,1538
firm_03685,2022-03-01,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,VA,0,1541
firm_03686,2022-03-15,2022,1,255896.0,255896.0,0,1,1,1,0,0,0,1,0,0,0,AR,0,1527
firm_03687,2022-09-12,2022,1,438792.0,438792.0,0,1,1,1,0,0,1,0,0,0,0,MN,0,1346
firm_03688,2021-02-03,2021,1,150000.0,150000.0,0,1,1,1,0,1,0,0,0,0,0,MI,0,1932
firm_03689,2020-08-30,2020,1,124367.0,124367.0,0,1,1,1,0,0,0,0,0,1,0,CO,0,2089
firm_03690,2021-04-13,2021,1,49894.0,49894.0,0,1,1,1,0,1,0,0,0,0,0,VA,0,1863
firm_03691,2018-06-26,2018,1,149913.0,149913.0,0,1,1,1,0,1,0,0,0,0,0,AL,1,1407
firm_03692,2022-04-12,2022,1,224698.0,224698.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,1499
firm_03693,2016-07-22,2016,1,144343.0,144343.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,3589
firm_03694,2013-02-19,2013,1,148416.0,148416.0,0,1,1,1,0,0,0,0,1,0,0,WI,0,4838
firm_03695,2021-11-01,2022,1,49974.0,49974.0,0,1,1,1,0,1,0,0,0,0,0,PA,0,1661
firm_03696,2021-02-22,2021,1,224658.0,224658.0,0,1,1,1,0,1,0,0,0,0,0,NC,1,137
firm_03697,2011-02-18,2011,5,1699939.0,750000.0,1127,2,3,3,2,1,0,0,0,1,0,MI,0,5570
firm_03698,2019-11-21,2020,1,141700.0,141700.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,2372
firm_03699,2015-05-27,2015,1,79852.0,79852.0,0,1,1,1,0,1,0,0,0,0,0,NM,0,4011
firm_03700,2022-08-15,2022,6,5814547.0,3194182.0,1444,2,3,1,5,0,1,0,0,0,0,KY,0,1374
firm_03701,2022-06-15,2022,3,2774589.0,1685879.0,1365,2,3,1,2,0,1,0,0,0,0,WI,0,1435
firm_03702,2022-09-19,2022,1,318909.0,318909.0,0,1,1,1,0,0,1,0,0,0,0,CA,0,1339
firm_03703,2010-10-15,2010,1,98290.0,98290.0,0,1,1,1,0,0,0,0,0,0,0,OK,0,5696
firm_03704,2022-01-15,2022,1,252370.0,252370.0,0,1,1,1,0,0,0,1,0,0,0,TX,0,1586
firm_03705,2021-11-01,2022,1,47157.0,47157.0,0,1,1,1,0,1,0,0,0,0,0,TX,1,679
firm_03706,2022-01-11,2022,2,219553.0,119606.0,5514,2,2,2,0,1,0,0,0,0,0,CA,0,1590
firm_03707,2015-07-01,2015,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,WI,0,3976
firm_03708,2016-07-11,2016,1,104997.0,104997.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,3600
firm_03709,2018-09-15,2018,2,334316.0,279441.0,0,2,1,2,0,0,1,0,0,0,0,NY,0,2804
firm_03710,2014-01-21,2014,1,100000.0,100000.0,0,1,1,1,0,1,0,0,0,0,0,NY,0,4502
firm_03711,2014-06-20,2014,1,124582.0,124582.0,0,1,1,1,0,0,0,0,0,1,0,IL,0,4352
firm_03712,2018-09-01,2013,4,3108193.0,1993036.0,1941,2,3,1,3,0,1,0,0,0,0,CA,0,2818
firm_03713,2016-05-01,2010,2,1460469.0,1279629.0,4018,2,2,1,1,0,1,0,0,0,0,MI,0,3671
firm_03714,2020-06-29,2020,1,199984.0,199984.0,0,1,1,1,0,0,0,0,1,0,0,TN,0,2151
firm_03715,2015-06-01,2011,2,975431.0,650610.0,0,2,1,2,0,0,1,0,0,0,0,VA,0,4006
firm_03716,2021-12-15,2022,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,1617
firm_03717,2022-04-01,2022,1,255858.0,255858.0,0,1,1,1,0,0,0,1,0,0,0,MA,1,507
firm_03718,2020-09-21,2020,2,1445126.0,1111771.0,0,2,1,1,1,0,1,0,0,0,0,TN,0,2067
firm_03719,2022-09-01,2022,1,255511.0,255511.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,1357
firm_03720,2013-02-19,2013,1,154953.0,154953.0,0,1,1,1,0,0,0,0,1,0,0,CO,0,4838
firm_03721,2021-05-17,2021,1,124951.0,124951.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,1829
firm_03722,2022-06-08,2022,1,171185.0,171185.0,0,1,1,1,0,0,0,0,0,0,1,WA,0,1442
firm_03723,2022-04-06,2011,5,6216863.0,1983880.0,1797,2,3,1,4,0,1,0,0,0,0,AZ,0,1505
firm_03724,2021-02-05,2021,1,49948.0,49948.0,0,1,1,1,0,1,0,0,0,0,0,CA,1,1431
firm_03725,2019-08-02,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,2483
firm_03726,2020-04-25,2020,4,4257525.0,1532995.0,0,2,1,2,2,0,1,0,0,0,0,NY,0,2216
firm_03727,2022-06-27,2022,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,TX,0,1423
firm_03728,2019-08-02,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,MD,0,2483
firm_03729,2021-12-01,2022,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,0,CA,0,1631
firm_03730,2021-05-04,2021,1,149562.0,149562.0,0,1,1,1,0,1,0,0,0,0,0,MI,0,1842
firm_03731,2015-09-10,2013,2,914000.0,689032.0,371,2,2,1,1,0,1,0,0,0,0,VA,0,3905
firm_03732,2020-09-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,2087
firm_03733,2018-11-26,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,MO,1,2573
firm_03734,2019-10-29,2020,1,167426.0,167426.0,0,1,1,1,0,1,0,0,0,0,0,KS,0,2395
firm_03735,2022-06-06,2022,1,135571.0,135571.0,0,1,1,1,0,1,0,0,0,0,0,TX,0,1444
firm_03736,2022-07-20,2022,1,143928.0,143928.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,1400
firm_03737,2021-04-13,2021,1,49994.0,49994.0,0,1,1,1,0,1,0,0,0,0,0,PA,1,114
firm_03738,2022-07-21,2022,1,149519.0,149519.0,0,1,1,1,0,0,0,0,0,1,0,MA,0,1399
firm_03739,2014-06-24,2014,1,99922.0,99922.0,0,1,1,1,0,1,0,0,0,0,0,MA,0,4348
firm_03740,2017-08-16,2017,1,149252.0,149252.0,0,1,1,1,0,1,0,0,0,0,0,CA,0,3199
firm_03741,2022-06-27,2022,1,200000.0,200000.0,0,1,1,1,0,0,0,0,1,0,0,CA,0,1423
firm_03742,2017-05-01,2017,3,2047144.0,980725.0,0,2,1,1,2,0,1,0,0,0,0,CA,0,3306
firm_03743,2021-08-01,2021,1,100000.0,100000.0,0,1,1,1,0,0,0,0,0,0,0,IA,0,1753
firm_03744,2014-01-01,2014,1,150000.0,150000.0,0,1,1,1,0,0,0,1,0,0,0,NY,0,4522
firm_03745,2022-02-14,2022,1,199914.0,199914.0,0,1,1,1,0,0,0,0,1,0,0,UT,0,1556
firm_03746,2013-05-23,2013,1,123161.0,123161.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,4745
firm_03747,2022-09-08,2022,2,499611.0,259613.0,0,1,1,1,1,0,0,0,1,0,0,MA,0,1350
firm_03748,2018-07-01,2018,1,225000.0,225000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2880
firm_03749,2014-07-18,2014,1,99912.0,99912.0,0,1,1,1,0,1,0,0,0,0,0,MD,1,1229
firm_03750,2022-09-01,2022,2,497283.0,334576.0,0,2,1,2,0,0,1,0,0,0,0,NJ,0,1357
firm_03751,2020-08-01,2020,1,256000.0,256000.0,0,1,1,1,0,0,0,1,0,0,0,CA,0,2118
firm_03752,2019-03-06,2019,1,50000.0,50000.0,0,1,1,1,0,1,0,0,0,0,0,LA,0,2632
firm_03753,2019-09-13,2019,1,225000.0,225000.0,0,1,1,1,0,0,1,0,0,0,0,SC,1,671
firm_03754,2018-07-27,2018,1,124587.0,124587.0,0,1,1,1,0,0,0,0,0,1,0,CA,0,2854
